href,title,article_text,date_published
https://www.banglatribune.com///www.banglatribune.com/educations/901006/%E0%A6%9C%E0%A7%81%E0%A6%B2%E0%A6%BE%E0%A6%87-%E0%A6%85%E0%A6%AD%E0%A7%8D%E0%A6%AF%E0%A7%81%E0%A6%A4%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%86%E0%A6%B9%E0%A6%A4-%E0%A6%A8%E0%A6%BF%E0%A6%B9%E0%A6%A4%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%95%E0%A7%8B%E0%A6%9F%E0%A6%BE,জুলাই অভ্যুত্থানে আহত-নিহতদের পরিবারের জন্য কোটা নাকি ‘বিশেষ সুবিধা’?,"২০২৪ সালে সরকারি চাকরিতে কোটা প্রথা সংস্কারের দাবিতে শুরু হওয়া আন্দোলনই পরে ‍রূপ নিয়েছিল সরকার পতনের আন্দোলনে। জুলাই-আগস্ট মাসে ‘ছাত্র-জনতার’ সেই তীব্র আন্দোলনে পতন ঘটে আওয়ামী লীগ সরকারের। পরে সেই জুলাই অভ্যুত্থানে নিহত ও আহতদের পরিবারের সদস্যদের জন্য সরকারি মাধ্যমিক ও উচ্চমাধ্যমিক শিক্ষা প্রতিষ্ঠানে ভর্তিতে বিশেষ সুবিধা দেওয়া হয়েছে। এবার বিশ্ববিদ্যালয় পর্যায়েও একই ধরনের সুবিধা দেওয়া হচ্ছে। এরই মধ্যে ঢাকা বিশ্ববিদ্যালয় ২০২৪-২৫ শিক্ষাবর্ষে ভর্তির বিজ্ঞপ্তি প্রকাশ করেছে। পাশাপাশি, গত ২৯ মে থেকে শুরু হওয়া জিএসটি (জেনারেল, সায়েন্স অ্যান্ড টেকনোলজি) গুচ্ছভুক্ত ১৯টি পাবলিক বিশ্ববিদ্যালয়ের অনলাইন ভর্তি কার্যক্রমেও ওই ‘বিশেষ সুবিধার’ বিষয়টিও উল্লেখ করা হয়েছে। তবে এই ‘বিশেষ সুবিধা’ দেওয়া হচ্ছে অনলাইন ভর্তির ‘কোটা অপশনের’ অধীনে, যা নিয়ে সামাজিক যোগাযোগমাধ্যমে বিতর্ক সৃষ্টি হয়েছে। অনেকেই প্রশ্ন তুলেছেন, কোটাবিরোধী আন্দোলনের পর এখন আবার ‘কোটা’র সুবিধাই দেওয়া হচ্ছে আন্দোলনকারীদের পরিবারকে। এর আগে, স্কুল পর্যায়ে জুলাই-আগস্ট অভ্যুত্থানে নিহত ও আহতদের পরিবারের সন্তানদের সরকারি বিদ্যালয়ে ভর্তিতে কোটা নির্ধারণ করা হলেও পরে শিক্ষা মন্ত্রণালয় সেই সিদ্ধান্ত বাতিল করে। পরিবর্তে, প্রতি শ্রেণিতে একটি করে অতিরিক্ত আসন রাখার সিদ্ধান্ত নেওয়া হয়। সংশ্লিষ্ট সূত্রে জানা গেছে, গত ২২ মে উপদেষ্টা পরিষদ ‘জুলাই গণঅভ্যুত্থানে শহীদ পরিবার এবং আহত ছাত্র-জনতার কল্যাণ ও পুনর্বাসন অধ্যাদেশ, ২০২৫’-এর খসড়া চূড়ান্ত অনুমোদন দিয়েছে। এই অধ্যাদেশ অনুযায়ী, শহীদ ও আহতদের পরিবার কর্মসংস্থান, প্রশিক্ষণ, আবাসন সুবিধা, চিকিৎসাসেবা এবং আত্মকর্মসংস্থানের জন্য সহজ শর্তে ঋণ পাওয়ার সুযোগ পাবেন। এ বিষয়ে ফেসবুকে অনেকে মন্তব্য করছেন, ‘যারা কোটা ব্যবস্থার বিরুদ্ধে আন্দোলন করেছিলেন, এখন তাদের পরিবারকেই কোটা সুবিধা দেওয়া হচ্ছে।’ আবার অনেকেই বলছেন, ‘এটি কোটা নয়, বরং একবারের জন্য দেওয়া বিশেষ সুযোগ।’ জিএসটি গুচ্ছভুক্ত ভর্তি পরীক্ষার সমন্বয়ক ও মাওলানা ভাসানী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ের উপাচার্য অধ্যাপক ড. আনোয়ারুল আজীম আখন্দ বলেন, ‘সরকারি প্রজ্ঞাপন অনুযায়ী জুলাই অভ্যুত্থানে শহীদ ও আহতদের পরিবারের সদস্যরা এবারের ভর্তি কার্যক্রমে বিশেষ সুবিধা পাবেন। আমরা উপাচার্যদের সঙ্গে আলোচনার মাধ্যমে প্রজ্ঞাপনের ব্যাখ্যা অনুযায়ী সিদ্ধান্ত নেবো।’ সূত্রমতে, চলতি বছরের ২ মার্চ মাধ্যমিক ও উচ্চশিক্ষা অধিদফতর সরকারি স্কুল ও কলেজের প্রধান শিক্ষকদের চিঠি দিয়ে ভর্তিতে কোটা রাখার নির্দেশনা দেয়। তবে সমালোচনার মুখে পরদিনই তা সংশোধন করে প্রতি শ্রেণিতে একটি করে অতিরিক্ত আসন রাখার সিদ্ধান্ত নেওয়া হয়। ঢাকা বিশ্ববিদ্যালয়ের জনসংযোগ দফতরের পরিচালক (ভারপ্রাপ্ত) মো. রফিকুল ইসলামের পাঠানো ২৬ মে’র এক বিজ্ঞপ্তিতে জানানো হয়, গেজেটভুক্ত শহীদ ও তালিকাভুক্ত আহতদের পরিবারের সদস্যরা ২০২৪-২০২৫ শিক্ষাবর্ষে বিশ্ববিদ্যালয়ে প্রথম বর্ষ স্নাতক শ্রেণির ভর্তি পরীক্ষায় বিশেষ সুবিধা পাবেন। স্ত্রী, ছেলে-মেয়ে অগ্রাধিকার পাবে, তবে না থাকলে ভাই-বোনও এই সুবিধা পাবেন। এ সিদ্ধান্ত নেওয়া হয়েছে ডিনস কমিটির এক সভায়। এদিকে, গুচ্ছভুক্ত ১৯টি বিশ্ববিদ্যালয়ের ভর্তির আবেদন শুরু হয়েছে ২৯ মে। অনলাইন আবেদন প্রক্রিয়া চলবে ৫ জুন রাত ১১টা ৫৯ মিনিট পর্যন্ত। আবেদনকারীদের প্রত্যেকটি বিশ্ববিদ্যালয়ে নির্ধারিত শর্ত অনুযায়ী বিবেচনা করা হবে। সাধারণ আবেদন ফি ৫০০ টাকা এবং বিশেষায়িত বিষয় (চারুকলা, নাট্যকলা, ফিল্ম অ্যান্ড মিডিয়া, শারীরিক শিক্ষা ও ক্রীড়াবিজ্ঞান) পছন্দক্রমে অন্তর্ভুক্ত থাকলে অতিরিক্ত ৩০০ টাকা ফি দিতে হবে। কোটা অপশন ও বিশেষ সুবিধা ভর্তির অনলাইন আবেদন ফর্মে কোটা অপশনে ‘মুক্তিযোদ্ধা’, ‘ক্ষুদ্র নৃগোষ্ঠী বা উপজাতি’, ‘পোষ্য কোটা’, ‘বিকেএসপি বা খেলোয়াড়’, ‘হরিজন ও দলিত’ এবং ‘নন-ট্রাইবাল (পার্বত্য চট্টগ্রামের অস্থায়ী বাসিন্দা)’—এসব কোটা উল্লেখ থাকলেও জুলাই-আগস্ট অভ্যুত্থান সংশ্লিষ্ট সুবিধাটি ‘বিশেষ সুবিধা’ হিসেবে আলাদা করে উল্লেখ করা হয়েছে। নির্দেশিকার শেষাংশে বলা হয়, গেজেটভুক্ত শহীদ ও তালিকাভুক্ত আহতদের স্ত্রী-সন্তান এবং তাদের অবর্তমানে ভাই-বোন ২০২৪-২০২৫ শিক্ষাবর্ষে গুচ্ছভুক্ত বিশ্ববিদ্যালয়গুলোতে ভর্তির ক্ষেত্রে এককালীন বিশেষ সুবিধা পাবেন।",2025-05-30T22:00:00+06:00
https://www.banglatribune.com///www.banglatribune.com/country/901013/%E0%A6%AD%E0%A7%8B%E0%A6%B2%E0%A6%BE%E0%A7%9F-%E0%A6%98%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BF%E0%A6%B0-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AA%E0%A6%95-%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A4%E0%A6%BF-%E0%A6%AD%E0%A7%87%E0%A6%B8%E0%A7%87-%E0%A6%97%E0%A7%87%E0%A6%9B%E0%A7%87-%E0%A6%97%E0%A6%B0%E0%A7%81-%E0%A6%9B%E0%A6%BE%E0%A6%97%E0%A6%B2-%E0%A6%93,"ভোলায় ঘরবাড়ির ব্যাপক ক্ষতি, ভেসে গেছে গরু-ছাগল ও পুকুরের মাছ","বঙ্গোপসাগরে সৃষ্ট নিম্নচাপের প্রভাবে ভোলায় অস্বাভাবিকভাবে নদীর পানি বৃদ্ধি পেয়ে নিম্নাঞ্চল প্লাবিত হয়েছে। এতে চরফ্যাশন, মনপুরা ও তজুমদ্দিন উপজেলায় পাঁচ সহস্রাধিক ঘর-বাড়ি ক্ষতিগ্রস্ত হয়েছে। পানির তোড়ে ভেসে গেছে সহস্রাধিক গৃহপালিত প্রাণী। চরফ্যাশন ও মনপুরা উপজেলায় এখনও তিন থেকে চার হাজার পরিবার পানিবন্দি রয়েছে। এ ছাড়াও ভোলার লালমোহন ও তজুমদ্দিন উপজেলার দুই স্থান দিয়ে বেড়িবাঁধ ভেঙে লোকালয়ে পানি প্রবেশ করেছে। অপরদিকে, জোয়ারের পানিতে ২৩৪টি ঘের এবং দুই হাজার ৫৩৩টি পুকুরের মাছ ভেসে গেছে। এতে প্রায় ৪৭৮ লাখ টাকার ক্ষতি হয়েছে। খোঁজ নিয়ে জানা গেছে, ভোলার চরফ্যাশন উপজেলার সাগর মোহনার ঢালচর, চর কুকরি-মুকরি ও মুজিবনগর ইউনিয়ন সবচেয়ে বেশি ক্ষতিগ্রস্ত হয়েছে। ঢালচরের অধিকাংশ ঘরবাড়ি ক্ষতিগ্রস্ত হয়েছে। চর কুকরি-মুকরির চর পাতিলা এলাকা এবং মুজিবনগর ইউনিয়নের বেশ কিছু এলাকায় ব্যাপক ক্ষতি হয়। এ তিন ইউনিয়নে প্রায় ৭-৮ শতাধিক গরু-ছাগল পানিতে ভেসে গেছে। মনপুরা উপজেলার কলাতলির চরসহ বাঁধের বাইরের কয়েক হাজার পরিবার পানিবন্দি হয়ে পড়ে। এতে ৩ হাজার ৪০০ ঘরবাড়ি আংশিক ক্ষতিগ্রস্ত হয়েছে। বেশ কিছু গরু-ছাগল ভেসে গেছে। এখনও কিছু কিছু এলাকার মানুষ পানিবন্দি রয়েছে।                                     											jwARI.fetch( $( ""#ari-image-jw6839d8a56ecc3"" ) );
            লালমোহন উপজেলার লর্ডহার্ডিঞ্জ, রমাগঞ্জ, ধলীগৌরনগর, চরভূতা ও পশ্চিম চরউমেদ ইউনিয়নসহ বেশ কয়েকটি এলাকায় ২০টি বসতঘর পুরোপুরি বিধ্বস্ত হওয়ার পাশাপাশি কমপক্ষে ৫০০টি বসতঘরসহ বিভিন্ন স্থাপনা আংশিক ক্ষতিগ্রস্ত হয়েছে। এ ছাড়া উপজেলার লর্ডহার্ডিঞ্জ ইউনিয়নের পূর্ব সৈয়দাবাদ এলাকায় বেড়িবাঁধ ভেঙে দুটি গ্রাম ও অতিবৃষ্টিপাত এবং জোয়ারের পানির কারণে চরকচুয়াখালী এবং পৌরসভার ৯ নম্বর ওয়ার্ডের কিছু এলাকা প্লাবিত হয়েছে। এতে প্রায় ১০ হাজার মানুষ পানিবন্দি হয়ে পড়েছেন। চরফ্যাশন উপজেলা নির্বাহী কর্মকর্তা রাসনা শারমিন মিথি জানান, চরফ্যাশনের তিনটি ইউনিয়ন বেশি ক্ষতিগ্রস্ত হয়েছে। এর মধ্যে শতাধিক ঘর বিধ্বস্ত হয়েছে। ৭-৮ শতাধিক গরু-ছাগল ও অন্যান্য গৃহপালিত প্রাণী ভেসে গেছে। এখনও পানিবন্দি রয়েছে দুই হাজার পরিবার। ক্ষতিগ্রস্ত পরিবারের জন্য ৫০০ প্যাকেট খাদ্যসামগ্রী বিতরণ কার্যক্রম শুরু করা হয়েছে।’ মনপুরা উপজেলা নির্বাহী কর্মকর্তা লিখন বণিক জানান, মনপুরার কলাতলি ইউনিয়নে বাঁধ না থাকায় পানিতে সেখাকার ঘরবাড়ি তলিয়ে গেছে। এ ছাড়াও বাঁধের বাইরে কিছু কিছু এলাকা প্লাবিত হয়েছে। জোয়ারের পানিতে তিন হাজার ৪০০ ঘরবাড়ি আংশিক ক্ষতিগ্রস্ত হয়েছে। তবে এখনও ক্ষতিগ্রস্তের পুরো খবর পাওয়া যায়নি।’ ভোলা পানি উন্নয়ন বোর্ড-২-এর নির্বাহী প্রকৌশলী মো. আসফাউদ দৌলা জানান, মেঘনা নদীর অস্বাভাবিক জোয়ারে ভোলার লালমোহনের সৈয়দাবাদ ও তজুমদ্দিন উপজেলার চাঁদপুর ইউনিয়নের স্লুইসগেট এলাকায় বেড়িবাঁধ ভেঙে গেছে। লালমোহনের ক্ষতিগ্রস্ত বাঁধ সংস্কার করা হয়েছে এবং তজুমদ্দিন উপজেলার বাঁধ সংস্কার কাজ চলছে।’ ভোলা জেলা মৎস্য কর্মকর্তা বিশ্বজিৎ কুমার দেব জানান, নিম্নচাপের প্রভাবে ভোলা জেলায় ২৪৩টি ঘের এবং দুই হাজার ৫৩৩টি পুকুরের মাছ ভেসে গিয়ে ৪৭৮ লাখ টাকার ক্ষতি হয়েছে। এ ছাড়াও ১৪০টি মাছ ধরার ট্রলার এবং ৬৫টি মাছ ধরার জাল ক্ষতিগ্রস্ত হয়েছে। জেলায় মৎস্য বিভাগের অবকাঠামোসহ সর্বমোট ক্ষতির পরিমাণ ৬৭২ লাখ টাকা। ভোলার জেলা প্রশাসক আজাদ জাহান জানান, নিম্নচাপের প্রভাবে সৃষ্ট ঝড়ে চরফ্যাশন ও মনপুরা উপজেলায় সবচেয়ে বেশি ক্ষতি হয়েছে। প্রাথমিকভাবে আনুমানিক পাঁচ হাজার ২০০ ঘরবাড়ি ক্ষতিগ্রস্ত হওয়ার খবর পাওয়া গেছে। পুরোপুরি ক্ষতিগ্রস্ত হয়েছে ১০৮টি ঘরবাড়ি। এখনও ক্ষতিগ্রস্তদের তালিকার কাজ চলছে। ইতোমধ্যে ক্ষতিগ্রস্তদের জন্য চাল ও শুকনো খাবার বরাদ্দ দেওয়া হয়েছে। সংশ্লিষ্ট উপজেলা নির্বাহী কর্মকর্তারা ক্ষতিগ্রস্তদের মাঝে ত্রাণ বিতরণ কার্যক্রম শুরু করেছেন।",2025-05-30T21:09:21+06:00
https://www.banglatribune.com///www.banglatribune.com/national/901012/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%9C%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A8%E0%A7%88%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%85%E0%A6%82%E0%A6%B6%E0%A7%80%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AC-%E0%A6%9A%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF-%E0%A6%B8%E0%A6%87-%E0%A6%95%E0%A6%B0%E0%A6%AC%E0%A7%87,বাংলাদেশ-জাপান অর্থনৈতিক অংশীদারত্ব চুক্তি সই করবে,"বাংলাদেশের প্রধান উপদেষ্টা প্রফেসর মুহাম্মদ ইউনূস এবং জাপানের প্রধানমন্ত্রী শিগেরু ইশিবা ঘোষণা করেছেন, বাংলাদেশ ও জাপানের মধ্যকার বন্ধুত্বপূর্ণ অর্থনৈতিক ও বাণিজ্যিক সম্পর্ককে আরও গভীর করতে দুই দেশ অদূর ভবিষ্যতে একটি অর্থনৈতিক অংশীদারত্ব চুক্তি (ইপিএ) সই করবে। শুক্রবার (৩০ মে) টোকিওতে জাপানের প্রধানমন্ত্রীর কার্যালয়ে এক দ্বিপক্ষীয় বৈঠকে তারা এ সিদ্ধান্তে উপনীত হন। বৈঠকে দুই দেশের মধ্যকার সামগ্রিক সম্পর্ক নিয়ে আলোচনা হয় এবং উভয় নেতা কৌশলগত অংশীদারত্বে অটুট থাকার অঙ্গীকার পুনর্ব্যক্ত করেন। জাপানের প্রধানমন্ত্রী ইশিবা বাংলাদেশকে দীর্ঘদিনের বন্ধু আখ্যা দিয়ে বলেন, ‘গণতান্ত্রিক উত্তরণে জাপান সবসময় বাংলাদেশের পাশে থাকবে।’ তিনি প্রফেসর ইউনূসের নেতৃত্বের প্রশংসা করে বলেন, ‘তার নেতৃত্বে বাংলাদেশ একটি নতুন যুগে প্রবেশ করবে।’ ইন্দো-প্যাসিফিক অঞ্চলে শান্তি ও স্থিতিশীলতা বজায় রাখতে বাংলাদেশের গুরুত্ব তুলে ধরে তিনি বলেন, ‘আঞ্চলিক স্থিতিশীলতায় বাংলাদেশ একটি গুরুত্বপূর্ণ ভূমিকা পালন করছে।’ প্রধানমন্ত্রী ইশিবা আরও জানান, এ বছরের শেষ নাগাদ ইপিএ চুক্তি সইয়ের লক্ষ্যে দুই দেশ একসঙ্গে কাজ করবে। প্রধান উপদেষ্টা ইউনূস গত দশ মাসে বাংলাদেশের প্রতি জাপানের অকুণ্ঠ সমর্থনের জন্য প্রধানমন্ত্রী ইশিবাকে ধন্যবাদ জানান। তিনি বলেন, ‘অন্তর্বর্তী সরকারের সংস্কার কর্মসূচিতে জাপানের সক্রিয় সহযোগিতা আমাদের জন্য অত্যন্ত গুরুত্বপূর্ণ।’ তিনি বাংলাদেশের ‘মুক্ত, উন্মুক্ত ও অন্তর্ভুক্তিমূলক’ ইন্দো-প্যাসিফিক ভিশনের প্রতি জোর দিয়ে বলেন, ‘সামুদ্রিক নিরাপত্তা, নৌ চলাচলের স্বাধীনতা, সামুদ্রিক সম্পদের টেকসই ব্যবহার, উন্নত সংযোগ ব্যবস্থা এবং আন্তদেশীয় সংগঠিত অপরাধ মোকাবিলায় আমরা জাপানের সঙ্গে সহযোগিতা বাড়াতে আগ্রহী।’ প্রধান উপদেষ্টা উল্লেখ করেন, সম্প্রতি উচ্চ পর্যায়ের সফর ও আলোচনার মাধ্যমে এ বিষয়ে উল্লেখযোগ্য অগ্রগতি হয়েছে। তিনি ২০২৬ সালে বাংলাদেশের এলডিসি উত্তরণের পর কমপক্ষে তিন বছরের জন্য জাপানের বাজারে শুল্ক ও কোটামুক্ত প্রবেশাধিকারের অনুরোধ জানান। একই সঙ্গে মাতারবাড়িতে স্থলভিত্তিক এলএনজি টার্মিনাল এবং মহেশখালীতে এলপিজি আমদানি টার্মিনাল নির্মাণে জাপানের সহায়তা কামনা করেন।                                     											jwARI.fetch( $( ""#ari-image-jw6839d8a77378e"" ) );
             বৈঠকে ঢাকা-চট্টগ্রাম জাতীয় মহাসড়ককে ছয় লেনে উন্নীতকরণ, চট্টগ্রাম-কক্সবাজার মহাসড়ক উন্নয়ন এবং মেঘনা-গোমতী নদীর ওপর নতুন চার লেনের সেতু নির্মাণে সহজ শর্তে ঋণের জন্য জাপানের প্রতি অনুরোধ জানানো হয়। প্রফেসর ইউনূস বাংলাদেশে জাপানি বিনিয়োগ বাড়াতে, বিশেষ করে অটোমোবাইল, বৈদ্যুতিক যানবাহন, হালকা যন্ত্রপাতি, উচ্চ প্রযুক্তির ইলেকট্রনিক্স ও সৌরশক্তি খাতে জাপানি নির্মাতাদের উৎসাহিত করতে ইশিবার প্রতি আহ্বান জানান। তিনি জাপানে দক্ষ বাংলাদেশি শ্রমিক নিয়োগ এবং ‘বাংলাদেশ-জাপান স্কিলড ওয়ার্কফোর্স পার্টনারশিপ প্রোগ্রাম’ চালুরও প্রস্তাব দেন। শিক্ষাক্ষেত্রে সহযোগিতা বাড়ানোর লক্ষ্যে তিনি বাংলাদেশি শিক্ষার্থীদের জন্য বৃত্তির সংখ্যা বৃদ্ধি, কারিগরি ও বৃত্তিমূলক প্রশিক্ষণ এবং প্রশিক্ষকদের জাপানে শিক্ষার সুযোগের অনুরোধ জানান। জাপানের প্রধানমন্ত্রী বলেন, ‘বাংলাদেশের চ্যালেঞ্জ মোকাবিলায় এবং একটি সমৃদ্ধ ও গণতান্ত্রিক বাংলাদেশ গড়ে তুলতে টোকিও অন্তর্বর্তী সরকারকে সহায়তা করবে।’ বৈঠকে আঞ্চলিক ভূ-রাজনৈতিক পরিস্থিতি নিয়েও আলোচনা হয়। প্রফেসর ইউনূস বলেন, ‘আমাদের সরকার প্রতিবেশী সব দেশের সঙ্গে সর্বোত্তম সম্পর্ক বজায় রাখতে অঙ্গীকারবদ্ধ।’ রোহিঙ্গা সংকটের টেকসই সমাধানে জাপানের আরও সক্রিয় ভূমিকা কামনা করেন প্রধান উপদেষ্টা। প্রায় ৩৮ বছর আগে যমুনা বহুমুখী সেতুর উদ্বোধনের সময় বাংলাদেশ সফরের স্মৃতিচারণ করে প্রধানমন্ত্রী ইশিবা বলেন, ‘বাংলাদেশ ও এর জনগণের প্রতি জাপানের গভীর শ্রদ্ধা রয়েছে।’ তিনি পারস্পরিক সুবিধাজনক সময়ে বাংলাদেশ সফরের আগ্রহও প্রকাশ করেন।",2025-05-30T21:04:57+06:00
